# timestamp userid sessionid requestid event transaction name
1426237526.676104 99354 1 2 match_stop - -
1426237526.676274 87278 1 2 match_stop - -
1426237526.688893 67296 1 2 match_stop - -
1426237526.761280 40470 1 2 match_stop - -
1426237526.765913 94919 1 2 match_stop - -
1426237526.771101 92311 1 2 match_stop - -
1426237526.778139 99423 1 2 match_stop - -
1426237526.824861 72038 1 2 match_stop - -
1426237526.836072 99288 1 2 match_stop - -
1426237526.836232 99287 1 2 match_stop - -
1426237526.836329 95440 1 2 match_stop - -
1426237526.837003 99503 1 2 match_stop - -
1426237526.886124 73938 1 2 match_stop - -
1426237526.899061 95523 1 2 match_stop - -
1426237526.899909 94592 1 2 match_stop - -
1426237526.944727 39367 1 2 match_stop - -
1426237526.948729 99388 1 2 match_stop - -
1426237526.949008 41101 1 2 match_stop - -
1426237526.949111 87702 1 2 match_stop - -
1426237526.955022 99389 1 2 match_stop - -
1426237526.961750 95143 1 2 match_stop - -
1426237526.965756 99201 1 2 match_stop - -
1426237526.491998 98957 1 2 match_stop - -
1426237526.492292 98956 1 2 match_stop - -
1426237526.492451 71032 1 2 match_stop - -
1426237526.498285 71697 1 2 match_stop - -
1426237526.499648 95142 1 2 match_stop - -
1426237526.501056 87114 1 2 match_stop - -
1426237526.504182 87126 1 2 match_stop - -
1426237526.535014 98754 1 2 match_stop - -
1426237526.559013 98999 1 2 match_stop - -
1426237526.564987 71775 1 2 match_stop - -
1426237526.572212 99253 1 2 match_stop - -
1426237526.619976 99270 1 2 match_stop - -
1426237526.629180 95267 1 2 match_stop - -
1426237526.670565 98728 1 2 match_stop - -
1426237526.684919 95319 1 2 match_stop - -
1426237526.688926 97768 1 2 match_stop - -
1426237526.689194 43480 1 2 match_stop - -
1426237526.689884 99355 1 2 match_stop - -
1426237526.753327 99374 1 2 match_stop - -
1426237526.753439 40880 1 2 match_stop - -
1426237526.761004 40465 1 2 match_stop - -
1426237526.777886 99425 1 2 match_stop - -
1426237526.819831 94198 1 2 match_stop - -
1426237526.830981 99496 1 2 match_stop - -
1426237526.831090 92360 1 2 match_stop - -
1426237526.908814 99783 1 2 match_stop - -
1426237526.908970 98678 1 2 match_stop - -
1426237526.909075 99356 1 2 match_stop - -
1426237526.942895 99606 1 2 match_stop - -
1426237526.943759 39360 1 2 match_stop - -
1426237526.944773 99830 1 2 match_stop - -
1426237526.947823 40268 1 2 match_stop - -
1426237526.949766 87324 1 2 match_stop - -
1426237526.961730 94660 1 2 match_stop - -
1426237527.032267 94753 1 2 match_stop - -
1426237527.033018 95636 1 2 match_stop - -
1426237527.043721 86984 1 2 match_stop - -
1426237527.151937 99947 1 2 match_stop - -
1426237527.154810 93939 1 2 match_stop - -
1426237527.177646 99393 1 2 match_stop - -
1426237527.183548 99975 1 2 match_stop - -
1426237527.192620 72207 1 2 match_stop - -
1426237527.213701 95379 1 2 match_stop - -
1426237527.214770 99662 1 2 match_stop - -
1426237527.216888 72259 1 2 match_stop - -
1426237527.227561 99013 1 2 match_stop - -
1426237527.227884 99014 1 2 match_stop - -
1426237527.254549 99460 1 2 match_stop - -
1426237527.269640 95666 1 2 match_stop - -
1426237527.276535 99506 1 2 match_stop - -
1426237527.281543 41277 1 2 match_stop - -
1426237527.296463 99380 1 2 match_stop - -
1426237527.305520 99944 1 2 match_stop - -
1426237527.310656 46077 1 2 match_stop - -
1426237527.313742 95067 1 2 match_stop - -
1426237527.327507 41082 1 2 match_stop - -
1426237527.329484 41076 1 2 match_stop - -
1426237527.373699 88810 1 2 match_stop - -
1426237527.375455 47087 1 2 match_stop - -
1426237527.382588 99985 1 2 match_stop - -
1426237527.385967 98230 1 2 match_stop - -
1426237527.386551 99202 1 2 match_stop - -
1426237527.387565 99990 1 2 match_stop - -
1426237527.388547 95150 1 2 match_stop - -
1426237527.389525 99205 1 2 match_stop - -
1426237527.391476 99991 1 2 match_stop - -
1426237527.401436 99210 1 2 match_stop - -
1426237527.011721 99661 1 2 match_stop - -
1426237527.012691 87553 1 2 match_stop - -
1426237527.022065 99876 1 2 match_stop - -
1426237527.022491 73645 1 2 match_stop - -
1426237527.030891 87774 1 2 match_stop - -
1426237527.031173 99879 1 2 match_stop - -
1426237527.038693 88615 1 2 match_stop - -
1426237527.042688 41016 1 2 match_stop - -
1426237527.043849 72278 1 2 match_stop - -
1426237527.044116 95647 1 2 match_stop - -
1426237527.151913 71455 1 2 match_stop - -
1426237527.162710 98962 1 2 match_stop - -
1426237527.163675 88595 1 2 match_stop - -
1426237527.167718 99850 1 2 match_stop - -
1426237527.178611 98979 1 2 match_stop - -
1426237527.181847 94897 1 2 match_stop - -
1426237527.212927 95378 1 2 match_stop - -
1426237527.215720 72482 1 2 match_stop - -
1426237527.218599 72256 1 2 match_stop - -
1426237527.219581 72249 1 2 match_stop - -
1426237527.227637 92742 1 2 match_stop - -
1426237527.227896 99442 1 2 match_stop - -
1426237527.230581 92744 1 2 match_stop - -
1426237527.276515 95438 1 2 match_stop - -
1426237527.282545 99730 1 2 match_stop - -
1426237527.301521 84524 1 2 match_stop - -
1426237527.309569 47043 1 2 match_stop - -
1426237527.312483 40610 1 2 match_stop - -
1426237527.313590 95710 1 2 match_stop - -
1426237527.314494 87856 1 2 match_stop - -
1426237527.337546 72443 1 2 match_stop - -
1426237527.339460 88803 1 2 match_stop - -
1426237527.340476 72444 1 2 match_stop - -
1426237527.373820 99598 1 2 match_stop - -
1426237527.381522 87325 1 2 match_stop - -
1426237527.383574 99195 1 2 match_stop - -
1426237527.383756 99197 1 2 match_stop - -
1426237527.385685 99200 1 2 match_stop - -
1426237527.388538 99203 1 2 match_stop - -
1426237527.413500 95160 1 2 match_stop - -
1426237527.413842 99642 1 2 match_stop - -
1426237527.414685 98271 1 2 match_stop - -
1426237527.437531 99663 1 2 match_stop - -
1426237527.441607 99666 1 2 match_stop - -
1426237527.446531 40698 1 2 match_stop - -
1426237527.454699 40752 1 2 match_stop - -
1426237527.456401 40769 1 2 match_stop - -
1426237527.471679 72733 1 2 match_stop - -
1426237527.496683 95099 1 2 match_stop - -
1426237527.497575 99720 1 2 match_stop - -
1426237527.500351 46235 1 2 match_stop - -
1426237527.503374 72548 1 2 match_stop - -
1426237527.531092 98559 1 2 match_stop - -
1426237527.532625 96607 1 2 match_stop - -
1426237527.561422 39991 1 2 match_stop - -
1426237527.561685 70934 1 2 match_stop - -
1426237527.568526 98444 1 2 match_stop - -
1426237527.587407 98448 1 2 match_stop - -
1426237527.598587 41557 1 2 match_stop - -
1426237527.598796 99980 1 2 match_stop - -
1426237527.599569 99684 1 2 match_stop - -
1426237527.602505 27986 1 2 match_stop - -
1426237527.603433 99843 1 2 match_stop - -
1426237527.604449 95792 1 2 match_stop - -
1426237527.604692 99387 1 2 match_stop - -
1426237527.605337 96041 1 2 match_stop - -
1426237527.614428 88146 1 2 match_stop - -
1426237527.643658 72450 1 2 match_stop - -
1426237527.646277 95138 1 2 match_stop - -
1426237527.646751 98536 1 2 match_stop - -
1426237527.661246 99882 1 2 match_stop - -
1426237527.673330 87552 1 2 match_stop - -
1426237527.675565 99441 1 2 match_stop - -
1426237527.675711 88088 1 2 match_stop - -
1426237527.724214 86244 1 2 match_stop - -
1426237527.724496 99931 1 2 match_stop - -
1426237527.737206 86836 1 2 match_stop - -
1426237527.742369 98639 1 2 match_stop - -
1426237527.743360 95460 1 2 match_stop - -
1426237527.743471 87639 1 2 match_stop - -
1426237527.761457 47466 1 2 match_stop - -
1426237527.762450 44529 1 2 match_stop - -
1426237527.764175 99858 1 2 match_stop - -
1426237527.788452 88532 1 2 match_stop - -
1426237527.792242 94591 1 2 match_stop - -
1426237527.799165 95533 1 2 match_stop - -
1426237527.802563 98669 1 2 match_stop - -
1426237527.817231 86883 1 2 match_stop - -
1426237527.838150 95538 1 2 match_stop - -
1426237527.844151 96498 1 2 match_stop - -
1426237527.859140 99648 1 2 match_stop - -
1426237527.862295 72677 1 2 match_stop - -
1426237527.864159 87745 1 2 match_stop - -
1426237527.885136 98772 1 2 match_stop - -
1426237527.891114 72941 1 2 match_stop - -
1426237527.894497 96325 1 2 match_stop - -
1426237527.896117 99950 1 2 match_stop - -
1426237527.903563 99008 1 2 match_stop - -
1426237527.904423 99009 1 2 match_stop - -
1426237527.905356 88425 1 2 match_stop - -
1426237527.924127 41863 1 2 match_stop - -
1426237527.933337 88466 1 2 match_stop - -
1426237527.941207 99721 1 2 match_stop - -
1426237527.942811 98812 1 2 match_stop - -
1426237527.948054 41681 1 2 match_stop - -
1426237527.954101 95404 1 2 match_stop - -
1426237527.959067 88728 1 2 match_stop - -
1426237527.961092 88722 1 2 match_stop - -
1426237527.966060 99747 1 2 match_stop - -
1426237527.970076 98851 1 2 match_stop - -
1426237527.493431 95901 1 2 match_stop - -
1426237527.508391 99290 1 2 match_stop - -
1426237527.515385 88049 1 2 match_stop - -
1426237527.516481 96170 1 2 match_stop - -
1426237527.528344 99562 1 2 match_stop - -
1426237527.556321 39980 1 2 match_stop - -
1426237527.563560 98407 1 2 match_stop - -
1426237527.565533 72606 1 2 match_stop - -
1426237527.572559 66446 1 2 match_stop - -
1426237527.596359 99826 1 2 match_stop - -
1426237527.617606 89050 1 2 match_stop - -
1426237527.617714 89051 1 2 match_stop - -
1426237527.636301 98470 1 2 match_stop - -
1426237527.646296 98537 1 2 match_stop - -
1426237527.654419 98544 1 2 match_stop - -
1426237527.668574 98760 1 2 match_stop - -
1426237527.672242 87575 1 2 match_stop - -
1426237527.685610 96348 1 2 match_stop - -
1426237527.708580 81426 1 2 match_stop - -
1426237527.709257 41421 1 2 match_stop - -
1426237527.720356 94495 1 2 match_stop - -
1426237527.738259 71180 1 2 match_stop - -
1426237527.741244 98632 1 2 match_stop - -
1426237527.742334 95228 1 2 match_stop - -
1426237527.749204 98787 1 2 match_stop - -
1426237527.759289 46458 1 2 match_stop - -
1426237527.760201 40577 1 2 match_stop - -
1426237527.760378 74250 1 2 match_stop - -
1426237527.769428 92858 1 2 match_stop - -
1426237527.786330 99563 1 2 match_stop - -
1426237527.788393 96448 1 2 match_stop - -
1426237527.788644 74278 1 2 match_stop - -
1426237527.789330 45222 1 2 match_stop - -
1426237527.791349 98689 1 2 match_stop - -
1426237527.795466 99588 1 2 match_stop - -
1426237527.796395 87685 1 2 match_stop - -
1426237527.801492 99594 1 2 match_stop - -
1426237527.804289 88101 1 2 match_stop - -
1426237527.811167 96471 1 2 match_stop - -
1426237527.823198 88589 1 2 match_stop - -
1426237527.859219 72688 1 2 match_stop - -
1426237527.860189 99881 1 2 match_stop - -
1426237527.902176 99664 1 2 match_stop - -
1426237527.931294 41903 1 2 match_stop - -
1426237527.942338 98811 1 2 match_stop - -
1426237527.950074 72767 1 2 match_stop - -
1426237527.966103 98841 1 2 match_stop - -
1426237527.999277 72345 1 2 match_stop - -
1426237528.018271 41710 1 2 match_stop - -
1426237528.020369 73722 1 2 match_stop - -
1426237528.028463 74587 1 2 match_stop - -
1426237528.032028 99805 1 2 match_stop - -
1426237528.035030 96482 1 2 match_stop - -
1426237528.040622 87103 1 2 match_stop - -
1426237528.041440 98921 1 2 match_stop - -
1426237528.042262 72429 1 2 match_stop - -
1426237528.042416 98922 1 2 match_stop - -
1426237528.044019 73312 1 2 match_stop - -
1426237528.068028 40452 1 2 match_stop - -
1426237528.068356 99844 1 2 match_stop - -
1426237528.068971 95532 1 2 match_stop - -
1426237528.082005 73109 1 2 match_stop - -
1426237528.091006 88859 1 2 match_stop - -
1426237528.105397 96297 1 2 match_stop - -
1426237528.114980 72483 1 2 match_stop - -
1426237528.136935 99016 1 2 match_stop - -
1426237528.168968 99274 1 2 match_stop - -
1426237528.177904 99933 1 2 match_stop - -
1426237528.178190 87220 1 2 match_stop - -
1426237528.178938 69785 1 2 match_stop - -
1426237528.182169 96823 1 2 match_stop - -
1426237528.182394 69786 1 2 match_stop - -
1426237528.186578 99942 1 2 match_stop - -
1426237528.190187 99943 1 2 match_stop - -
1426237528.191303 95942 1 2 match_stop - -
1426237528.214017 99113 1 2 match_stop - -
1426237528.226930 99140 1 2 match_stop - -
1426237528.227221 99956 1 2 match_stop - -
1426237528.228050 99958 1 2 match_stop - -
1426237528.229090 99960 1 2 match_stop - -
1426237528.229249 99963 1 2 match_stop - -
1426237528.235138 96454 1 2 match_stop - -
1426237528.235882 73066 1 2 match_stop - -
1426237528.236861 89002 1 2 match_stop - -
1426237528.251955 96015 1 2 match_stop - -
1426237528.256081 96480 1 2 match_stop - -
1426237528.269174 75713 1 2 match_stop - -
1426237528.270877 88129 1 2 match_stop - -
1426237528.280214 99986 1 2 match_stop - -
1426237528.282390 88603 1 2 match_stop - -
1426237528.283300 96499 1 2 match_stop - -
1426237528.284935 96706 1 2 match_stop - -
1426237528.285195 95156 1 2 match_stop - -
1426237528.302934 96716 1 2 match_stop - -
1426237528.304185 95755 1 2 match_stop - -
1426237528.305230 89701 1 2 match_stop - -
1426237528.305416 42213 1 2 match_stop - -
1426237528.305904 96071 1 2 match_stop - -
1426237528.311969 88164 1 2 match_stop - -
1426237528.314104 88165 1 2 match_stop - -
1426237528.315045 88768 1 2 match_stop - -
1426237528.315275 73135 1 2 match_stop - -
1426237528.317018 93357 1 2 match_stop - -
1426237528.320893 96537 1 2 match_stop - -
1426237528.329342 99368 1 2 match_stop - -
1426237528.331835 45757 1 2 match_stop - -
1426237528.359087 75790 1 2 match_stop - -
1426237528.360838 96755 1 2 match_stop - -
1426237528.363891 28469 1 2 match_stop - -
1426237528.365080 72735 1 2 match_stop - -
1426237528.366812 96785 1 2 match_stop - -
1426237528.379799 99279 1 2 match_stop - -
1426237528.401838 48088 1 2 match_stop - -
1426237528.405894 87190 1 2 match_stop - -
1426237528.406789 72996 1 2 match_stop - -
1426237528.411824 96830 1 2 match_stop - -
1426237528.424864 97035 1 2 match_stop - -
1426237528.457800 96660 1 2 match_stop - -
1426237528.000156 71399 1 2 match_stop - -
1426237528.014146 96657 1 2 match_stop - -
1426237528.014574 96222 1 2 match_stop - -
1426237528.015309 96659 1 2 match_stop - -
1426237528.038131 88320 1 2 match_stop - -
1426237528.040163 67733 1 2 match_stop - -
1426237528.040417 99838 1 2 match_stop - -
1426237528.044035 96702 1 2 match_stop - -
1426237528.065328 99842 1 2 match_stop - -
1426237528.067188 72856 1 2 match_stop - -
1426237528.067354 99845 1 2 match_stop - -
1426237528.095210 42269 1 2 match_stop - -
1426237528.096999 73338 1 2 match_stop - -
1426237528.114145 99883 1 2 match_stop - -
1426237528.138944 41420 1 2 match_stop - -
1426237528.161928 93247 1 2 match_stop - -
1426237528.174979 95623 1 2 match_stop - -
1426237528.176123 87224 1 2 match_stop - -
1426237528.178129 96608 1 2 match_stop - -
1426237528.184915 95646 1 2 match_stop - -
1426237528.191019 96826 1 2 match_stop - -
1426237528.214868 95060 1 2 match_stop - -
1426237528.215163 38834 1 2 match_stop - -
1426237528.233957 88085 1 2 match_stop - -
1426237528.237990 73453 1 2 match_stop - -
1426237528.238344 73443 1 2 match_stop - -
1426237528.285220 95152 1 2 match_stop - -
1426237528.287872 99208 1 2 match_stop - -
1426237528.312830 32972 1 2 match_stop - -
1426237528.313117 89714 1 2 match_stop - -
1426237528.313270 82849 1 2 match_stop - -
1426237528.323873 96748 1 2 match_stop - -
1426237528.330073 48021 1 2 match_stop - -
1426237528.332983 41630 1 2 match_stop - -
1426237528.359865 42457 1 2 match_stop - -
1426237528.370052 71807 1 2 match_stop - -
1426237528.407879 96171 1 2 match_stop - -
1426237528.408823 96620 1 2 match_stop - -
1426237528.409809 88744 1 2 match_stop - -
1426237528.418798 87423 1 2 match_stop - -
1426237528.422019 87446 1 2 match_stop - -
1426237528.426002 95285 1 2 match_stop - -
1426237528.426994 72809 1 2 match_stop - -
1426237528.466933 73265 1 2 match_stop - -
1426237528.467809 73454 1 2 match_stop - -
1426237528.467960 95297 1 2 match_stop - -
1426237528.470089 99339 1 2 match_stop - -
1426237528.472755 73269 1 2 match_stop - -
1426237528.474751 99371 1 2 match_stop - -
1426237528.497688 96269 1 2 match_stop - -
1426237528.514720 97111 1 2 match_stop - -
1426237528.517994 96272 1 2 match_stop - -
1426237528.547723 96931 1 2 match_stop - -
1426237528.568686 75789 1 2 match_stop - -
1426237528.577715 95381 1 2 match_stop - -
1426237528.581818 99422 1 2 match_stop - -
1426237528.585988 97020 1 2 match_stop - -
1426237528.586835 96787 1 2 match_stop - -
1426237528.589032 41889 1 2 match_stop - -
1426237528.589254 59891 1 2 match_stop - -
1426237528.616648 93686 1 2 match_stop - -
1426237528.668659 87660 1 2 match_stop - -
1426237528.675596 87665 1 2 match_stop - -
1426237528.676667 87672 1 2 match_stop - -
1426237528.682563 90049 1 2 match_stop - -
1426237528.713701 97093 1 2 match_stop - -
1426237528.714719 99745 1 2 match_stop - -
1426237528.714874 47434 1 2 match_stop - -
1426237528.715858 33858 1 2 match_stop - -
1426237528.719008 72195 1 2 match_stop - -
1426237528.741755 90110 1 2 match_stop - -
1426237528.763640 88638 1 2 match_stop - -
1426237528.764591 32971 1 2 match_stop - -
1426237528.773968 89501 1 2 match_stop - -
1426237528.778582 99871 1 2 match_stop - -
1426237528.782915 89231 1 2 match_stop - -
1426237528.786516 96960 1 2 match_stop - -
1426237528.829542 95621 1 2 match_stop - -
1426237528.853514 95642 1 2 match_stop - -
1426237528.914440 97570 1 2 match_stop - -
1426237528.930419 96675 1 2 match_stop - -
1426237528.939475 89249 1 2 match_stop - -
1426237528.945422 87904 1 2 match_stop - -
1426237528.487787 87493 1 2 match_stop - -
1426237528.488880 87494 1 2 match_stop - -
1426237528.489705 87496 1 2 match_stop - -
1426237528.491818 96693 1 2 match_stop - -
1426237528.493012 97090 1 2 match_stop - -
1426237528.494074 99376 1 2 match_stop - -
1426237528.500669 97112 1 2 match_stop - -
1426237528.521720 96717 1 2 match_stop - -
1426237528.525691 41804 1 2 match_stop - -
1426237528.544706 39213 1 2 match_stop - -
1426237528.562704 99428 1 2 match_stop - -
1426237528.571028 72933 1 2 match_stop - -
1426237528.573810 89018 1 2 match_stop - -
1426237528.574207 99675 1 2 match_stop - -
1426237528.580924 87554 1 2 match_stop - -
1426237528.584960 87555 1 2 match_stop - -
1426237528.587019 45335 1 2 match_stop - -
1426237528.589765 88921 1 2 match_stop - -
1426237528.602689 41004 1 2 match_stop - -
1426237528.605004 76039 1 2 match_stop - -
1426237528.607628 76023 1 2 match_stop - -
1426237528.625656 99504 1 2 match_stop - -
1426237528.628631 99505 1 2 match_stop - -
1426237528.629842 99507 1 2 match_stop - -
1426237528.630895 69254 1 2 match_stop - -
1426237528.636732 89400 1 2 match_stop - -
1426237528.641616 87641 1 2 match_stop - -
1426237528.658630 99544 1 2 match_stop - -
1426237528.662669 99545 1 2 match_stop - -
1426237528.668987 88530 1 2 match_stop - -
1426237528.681733 88999 1 2 match_stop - -
1426237528.683582 88562 1 2 match_stop - -
1426237528.698642 76128 1 2 match_stop - -
1426237528.702836 87684 1 2 match_stop - -
1426237528.706590 97092 1 2 match_stop - -
1426237528.712993 97095 1 2 match_stop - -
1426237528.714678 48365 1 2 match_stop - -
1426237528.715694 76659 1 2 match_stop - -
1426237528.715893 99613 1 2 match_stop - -
1426237528.716004 97105 1 2 match_stop - -
1426237528.735581 39366 1 2 match_stop - -
1426237528.750587 99644 1 2 match_stop - -
1426237528.757598 73111 1 2 match_stop - -
1426237528.784606 42936 1 2 match_stop - -
1426237528.807705 89125 1 2 match_stop - -
1426237528.808865 46225 1 2 match_stop - -
1426237528.811607 73373 1 2 match_stop - -
1426237528.816501 76259 1 2 match_stop - -
1426237528.819560 73187 1 2 match_stop - -
1426237528.830573 99676 1 2 match_stop - -
1426237528.853590 73799 1 2 match_stop - -
1426237528.854636 73798 1 2 match_stop - -
1426237528.884760 95700 1 2 match_stop - -
1426237528.885734 97891 1 2 match_stop - -
1426237528.887185 73248 1 2 match_stop - -
1426237528.909475 89632 1 2 match_stop - -
1426237528.946615 41306 1 2 match_stop - -
1426237528.961437 97379 1 2 match_stop - -
1426237528.962611 89289 1 2 match_stop - -
1426237528.995391 36162 1 2 match_stop - -
1426237528.999698 90376 1 2 match_stop - -
1426237529.001591 72485 1 2 match_stop - -
1426237529.002604 95854 1 2 match_stop - -
1426237529.003380 87974 1 2 match_stop - -
1426237529.014591 98030 1 2 match_stop - -
1426237529.016411 70610 1 2 match_stop - -
1426237529.018419 98031 1 2 match_stop - -
1426237529.019666 96775 1 2 match_stop - -
1426237529.029786 97211 1 2 match_stop - -
1426237529.032537 98103 1 2 match_stop - -
1426237529.034444 41423 1 2 match_stop - -
1426237529.035727 89538 1 2 match_stop - -
1426237529.037574 89539 1 2 match_stop - -
1426237529.052448 99917 1 2 match_stop - -
1426237529.067649 76280 1 2 match_stop - -
1426237529.086342 96827 1 2 match_stop - -
1426237529.090311 96825 1 2 match_stop - -
1426237529.097766 41473 1 2 match_stop - -
1426237529.101338 89607 1 2 match_stop - -
1426237529.102434 43232 1 2 match_stop - -
1426237529.106379 76561 1 2 match_stop - -
1426237529.107428 89834 1 2 match_stop - -
1426237529.145634 99961 1 2 match_stop - -
1426237529.149275 88096 1 2 match_stop - -
1426237529.161593 42417 1 2 match_stop - -
1426237529.164271 48806 1 2 match_stop - -
1426237529.164554 72638 1 2 match_stop - -
1426237529.165248 89891 1 2 match_stop - -
1426237529.165411 42916 1 2 match_stop - -
1426237529.175379 89836 1 2 match_stop - -
1426237529.189261 97688 1 2 match_stop - -
1426237529.194228 72687 1 2 match_stop - -
1426237529.194515 89064 1 2 match_stop - -
1426237529.207359 96687 1 2 match_stop - -
1426237529.209519 88160 1 2 match_stop - -
1426237529.210645 88168 1 2 match_stop - -
1426237529.211470 89933 1 2 match_stop - -
1426237529.211628 97410 1 2 match_stop - -
1426237529.339171 70911 1 2 match_stop - -
1426237529.339459 96219 1 2 match_stop - -
1426237529.369464 41736 1 2 match_stop - -
1426237529.400115 74319 1 2 match_stop - -
1426237529.405163 97834 1 2 match_stop - -
1426237529.406127 97835 1 2 match_stop - -
1426237529.427110 77303 1 2 match_stop - -
1426237529.432093 40081 1 2 match_stop - -
1426237529.433249 96298 1 2 match_stop - -
1426237529.436107 88395 1 2 match_stop - -
1426237529.450165 88397 1 2 match_stop - -
1426237529.472115 67572 1 2 match_stop - -
1426237529.473228 67569 1 2 match_stop - -
1426237528.994665 95834 1 2 match_stop - -
1426237528.994991 95833 1 2 match_stop - -
1426237529.019360 89346 1 2 match_stop - -
1426237529.056357 89369 1 2 match_stop - -
1426237529.067389 76298 1 2 match_stop - -
1426237529.067706 88040 1 2 match_stop - -
1426237529.067857 95922 1 2 match_stop - -
1426237529.068304 88954 1 2 match_stop - -
1426237529.073345 96822 1 2 match_stop - -
1426237529.085407 96828 1 2 match_stop - -
1426237529.099002 42359 1 2 match_stop - -
1426237529.101348 73816 1 2 match_stop - -
1426237529.102300 42836 1 2 match_stop - -
1426237529.107407 76563 1 2 match_stop - -
1426237529.140670 88993 1 2 match_stop - -
1426237529.164245 41957 1 2 match_stop - -
1426237529.178261 97680 1 2 match_stop - -
1426237529.189253 97685 1 2 match_stop - -
1426237529.192359 97395 1 2 match_stop - -
1426237529.194568 72690 1 2 match_stop - -
1426237529.226539 42456 1 2 match_stop - -
1426237529.226852 42502 1 2 match_stop - -
1426237529.227612 73517 1 2 match_stop - -
1426237529.229661 97439 1 2 match_stop - -
1426237529.249220 89746 1 2 match_stop - -
1426237529.296382 86575 1 2 match_stop - -
1426237529.301159 88253 1 2 match_stop - -
1426237529.331195 97034 1 2 match_stop - -
1426237529.348169 86643 1 2 match_stop - -
1426237529.373164 74090 1 2 match_stop - -
1426237529.376431 43514 1 2 match_stop - -
1426237529.378301 71007 1 2 match_stop - -
1426237529.403181 98400 1 2 match_stop - -
1426237529.405185 98402 1 2 match_stop - -
1426237529.406154 97902 1 2 match_stop - -
1426237529.407318 88363 1 2 match_stop - -
1426237529.426124 43094 1 2 match_stop - -
1426237529.428116 75967 1 2 match_stop - -
1426237529.483162 41880 1 2 match_stop - -
1426237529.484052 18962 1 2 match_stop - -
1426237529.486052 42786 1 2 match_stop - -
1426237529.495057 43616 1 2 match_stop - -
1426237529.495338 43593 1 2 match_stop - -
1426237529.496073 76902 1 2 match_stop - -
1426237529.502074 97233 1 2 match_stop - -
1426237529.514014 43437 1 2 match_stop - -
1426237529.515077 74637 1 2 match_stop - -
1426237529.515345 97972 1 2 match_stop - -
1426237529.526270 97979 1 2 match_stop - -
1426237529.527056 86772 1 2 match_stop - -
1426237529.538052 95008 1 2 match_stop - -
1426237529.576338 88558 1 2 match_stop - -
1426237529.577249 88560 1 2 match_stop - -
1426237529.633113 67744 1 2 match_stop - -
1426237529.634060 67745 1 2 match_stop - -
1426237529.639992 98732 1 2 match_stop - -
1426237529.663423 98087 1 2 match_stop - -
1426237529.682041 88662 1 2 match_stop - -
1426237529.690970 98333 1 2 match_stop - -
1426237529.724912 98150 1 2 match_stop - -
1426237529.738895 42971 1 2 match_stop - -
1426237529.740010 49387 1 2 match_stop - -
1426237529.750122 94721 1 2 match_stop - -
1426237529.753876 94736 1 2 match_stop - -
1426237529.756950 70677 1 2 match_stop - -
1426237529.771945 76239 1 2 match_stop - -
1426237529.777916 87078 1 2 match_stop - -
1426237529.779919 94822 1 2 match_stop - -
1426237529.808854 16167 1 2 match_stop - -
1426237529.817834 87037 1 2 match_stop - -
1426237529.821117 71391 1 2 match_stop - -
1426237529.822145 71395 1 2 match_stop - -
1426237529.843877 96697 1 2 match_stop - -
1426237529.846894 98273 1 2 match_stop - -
1426237529.859107 98977 1 2 match_stop - -
1426237529.894943 76823 1 2 match_stop - -
1426237529.897846 74992 1 2 match_stop - -
1426237529.901083 71457 1 2 match_stop - -
1426237529.922769 90428 1 2 match_stop - -
1426237529.966761 40469 1 2 match_stop - -
1426237529.967054 40573 1 2 match_stop - -
1426237529.485037 48159 1 2 match_stop - -
1426237529.502107 89371 1 2 match_stop - -
1426237529.515211 88503 1 2 match_stop - -
1426237529.523054 86842 1 2 match_stop - -
1426237529.527079 98016 1 2 match_stop - -
1426237529.528037 71186 1 2 match_stop - -
1426237529.536112 97264 1 2 match_stop - -
1426237529.537063 98021 1 2 match_stop - -
1426237529.539025 98199 1 2 match_stop - -
1426237529.576431 90954 1 2 match_stop - -
1426237529.581127 74484 1 2 match_stop - -
1426237529.589028 77008 1 2 match_stop - -
1426237529.589341 90298 1 2 match_stop - -
1426237529.613239 89450 1 2 match_stop - -
1426237529.622980 74312 1 2 match_stop - -
1426237529.623985 41964 1 2 match_stop - -
1426237529.644965 74342 1 2 match_stop - -
1426237529.664042 88633 1 2 match_stop - -
1426237529.664965 88639 1 2 match_stop - -
1426237529.692892 90172 1 2 match_stop - -
1426237529.697941 88093 1 2 match_stop - -
1426237529.705072 73188 1 2 match_stop - -
1426237529.706094 73186 1 2 match_stop - -
1426237529.706381 73185 1 2 match_stop - -
1426237529.728010 97485 1 2 match_stop - -
1426237529.729960 97486 1 2 match_stop - -
1426237529.738152 46436 1 2 match_stop - -
1426237529.741953 49356 1 2 match_stop - -
1426237529.742897 68575 1 2 match_stop - -
1426237529.746877 74888 1 2 match_stop - -
1426237529.762925 98200 1 2 match_stop - -
1426237529.775242 97081 1 2 match_stop - -
1426237529.787910 71372 1 2 match_stop - -
1426237529.807124 94783 1 2 match_stop - -
1426237529.808017 48488 1 2 match_stop - -
1426237529.808303 48471 1 2 match_stop - -
1426237529.809968 98029 1 2 match_stop - -
1426237529.834927 90101 1 2 match_stop - -
1426237529.851892 97616 1 2 match_stop - -
1426237529.867824 42281 1 2 match_stop - -
1426237529.868075 88274 1 2 match_stop - -
1426237529.888799 34984 1 2 match_stop - -
1426237529.910828 87122 1 2 match_stop - -
